Elgeseter PM10µg/m³,Elgeseter PM2.5µg/m³,Elgeseter NO2µg/m³,Hour,Trafikkmengde,Year,Month,Day
6.0,3.7,0.7,5,122,2022,11,12
34.6,5.5,34.2,7,1770,2023,4,21
45.8,28.7,46.0,19,1006,2022,11,21
20.0,3.2,6.8,16,1090,2023,3,26
5.470000000000001,4.76,4.5,3,66,2023,8,14
16.4,6.5,12.9,12,1685,2023,3,2
9.2,9.0,11.6,19,1116,2023,6,13
0.6,3.2,6.1,16,1688,2023,3,24
17.8,7.1,25.4,9,1562,2022,11,1
23.94,8.45,26.5,16,1427,2023,4,29
3.1,2.1,18.8,21,517,2023,4,6
19.8,7.3,17.2,16,1983,2023,6,22
18.0,5.1,32.6,17,1439,2023,4,19
4.1000000000000005,1.5599999999999998,2.4,3,70,2023,7,24
18.6,4.4,24.5,18,1151,2022,11,7
20.1,17.6,43.1,11,1739,2022,12,12
6.720000000000001,5.23,10.2,8,1172,2023,8,1
8.57,2.99,5.9,9,372,2023,6,25
8.440000000000001,5.55,7.7,20,697,2023,7,7
30.89,7.95,26.1,11,1157,2023,5,7
41.4,8.0,26.43,14,1265,2022,10,10
4.1000000000000005,1.5599999999999998,2.4,1,486,2023,5,18
0.0,2.2,3.2,0,162,2023,3,27
6.1,6.0,15.62,0,191,2023,2,24
14.96,6.7,14.5,21,739,2023,8,5
8.290000000000001,4.640000000000001,8.6,21,917,2023,6,22
2.8300000000000005,2.73,3.8,6,203,2023,4,10
0.0,0.8,6.3,21,840,2023,3,17
5.4,2.2,21.57,10,1500,2022,10,3
16.5,5.1,19.8,19,900,2023,9,10
4.4,1.8,6.6,4,69,2023,9,18
7.9,7.6,36.0,20,716,2023,3,12
263.0,25.8,59.0,12,1660,2022,11,2
4.7,4.4,11.1,13,1734,2023,6,26
7.9,4.8,7.6,22,581,2023,6,5
3.7,2.0,17.04,21,870,2022,10,5
3.3200000000000003,2.41,2.7,3,170,2023,7,1
8.440000000000001,5.55,7.7,20,909,2023,8,6
22.8,22.0,50.0,21,605,2023,1,1
15.85,5.49,13.7,14,1701,2023,5,13
3.5,4.5,24.3,21,685,2023,2,24
11.56,4.11,12.2,18,1169,2023,5,2
17.05,4.7700000000000005,22.8,20,819,2023,8,25
0.0,0.3,7.2,18,1064,2023,3,24
0.8,0.3,2.2,0,110,2022,11,28
62.8,6.2,24.3,11,1654,2022,10,21
3.6,3.9,24.3,16,2031,2023,1,25
2.1,2.8,3.6,3,319,2023,2,12
13.12,5.590000000000001,21.4,15,2276,2023,5,8
0.0,0.0,4.9,8,625,2022,12,29
4.090000000000001,2.46,4.3,20,914,2023,7,5
12.7,14.3,27.0,21,876,2023,2,2
4.5,3.4,18.4,1,98,2022,10,24
2.41,1.16,2.8,3,166,2023,7,8
0.0,0.0,1.9,5,166,2023,2,28
2.8300000000000005,2.73,3.8,14,1290,2023,4,23
36.9,12.4,22.3,16,1929,2023,9,8
30.1,29.7,25.9,10,621,2022,12,11
1.9,3.8,27.5,9,1558,2023,2,14
14.7,7.4,18.9,14,1266,2023,8,20
13.2,4.4,10.6,15,1353,2023,9,10
4.6,4.7,12.2,0,368,2023,2,11
6.2,3.3,12.82,16,1197,2022,10,9
7.4,1.0,32.4,7,1995,2022,11,9
8.48,4.84,11.9,20,875,2023,8,20
14.3,15.6,42.9,19,1024,2023,2,2
10.6,3.2,11.8,10,1491,2022,11,25
29.6,8.2,33.8,21,844,2022,11,29
14.9,13.7,41.8,17,1678,2022,12,14
4.1000000000000005,1.5599999999999998,2.4,0,474,2023,5,18
28.8,7.5,22.6,13,1739,2023,9,7
43.8,8.4,74.3,10,1653,2023,2,17
1.4,0.9,8.0,3,79,2022,11,3
12.2,9.9,22.1,21,682,2022,11,5
13.160000000000002,3.1,8.1,1,115,2023,4,5
7.479999999999999,3.37,4.0,22,705,2023,6,1
5.840000000000001,3.5700000000000003,6.1,20,1087,2023,6,1
52.4,9.5,14.7,7,1664,2023,9,8
6.780000000000001,4.130000000000001,11.7,16,1344,2023,7,19
1.2,2.6,22.5,6,889,2023,1,24
8.8,8.8,8.3,12,933,2023,4,8
8.57,2.99,5.9,19,988,2023,6,26
1.0,4.2,12.7,16,739,2023,4,7
6.7,10.6,13.6,3,103,2023,3,24
18.6,17.9,31.6,10,925,2022,12,17
17.4,9.2,30.2,17,1338,2022,10,31
7.5,9.0,37.3,13,1385,2022,12,30
76.9,11.2,22.0,13,1784,2023,4,21
11.21,3.86,6.8,1,392,2023,5,13
7.4,3.4,36.9,14,1758,2023,1,4
0.0,1.6,3.6,2,75,2023,3,20
32.9,2.9,11.9,9,1414,2022,11,16
14.7,5.9,8.9,19,1171,2023,3,2
3.88,3.53,5.5,18,1161,2023,4,30
3.88,3.53,5.5,5,123,2023,7,28
8.1,6.8,15.8,10,1472,2023,9,22
5.0,2.1,11.6,9,1515,2023,9,20
10.7,4.2,15.0,16,1321,2023,4,16
2.8300000000000005,2.73,3.8,5,90,2023,7,22
40.6,38.1,56.8,23,315,2022,12,19
8.1,7.5,18.1,8,253,2022,12,18
3.6,2.3,24.3,8,885,2022,12,23
24.79,7.75,20.5,7,1788,2023,8,15
5.3,5.7,17.5,20,842,2023,3,4
14.34,6.529999999999999,19.7,21,1012,2023,5,10
17.2,3.8,36.2,12,1679,2022,10,24
75.2,11.9,33.2,20,981,2023,4,17
4.5,4.3,21.5,5,187,2023,3,16
2.4,1.0,9.78,5,183,2022,10,3
7.0,7.4,37.5,21,773,2023,1,17
5.9,0.3,4.5,2,73,2023,9,7
8.2,6.5,18.89,12,1631,2023,2,21
1.4,2.2,24.8,16,1858,2023,3,6
4.7,0.0,6.6,9,1417,2023,1,6
3.0,6.2,10.4,14,2079,2023,3,24
7.7,9.0,14.2,15,987,2023,1,1
2.6,2.1,12.6,3,181,2023,2,25
11.0,5.6,24.5,9,1509,2023,9,21
10.5,4.0,23.6,14,1361,2023,9,16
7.57,4.29,9.4,20,1317,2023,5,16
11.7,5.6,10.0,18,1196,2023,4,15
15.1,5.29,9.0,3,66,2023,7,13
13.160000000000002,3.1,8.1,2,390,2023,7,16
11.13,4.39,13.4,17,1372,2023,5,26
0.0,0.0,2.1,4,148,2023,2,12
5.06,3.01,8.4,12,1353,2023,7,27
0.0,1.1,2.9,3,357,2023,1,29
8.0,5.2,20.2,13,1334,2023,2,11
3.7,4.8,21.7,22,647,2023,1,27
46.2,6.5,21.4,15,2272,2023,6,9
3.5,2.0,16.93,23,565,2022,10,8
12.19,5.459999999999999,8.0,19,1020,2023,5,24
4.69,3.2700000000000005,3.4,23,398,2023,5,9
0.0,0.4,11.6,2,82,2023,3,8
8.5,4.9,26.840000000000003,8,242,2022,10,16
5.5,2.1,16.59,3,199,2022,10,1
11.56,4.11,12.2,7,993,2023,7,24
13.1,9.8,23.9,7,1940,2022,10,31
14.0,10.3,51.7,9,1532,2022,12,14
19.5,6.6,23.2,16,1762,2023,6,28
1.4,0.5,2.8,22,588,2022,10,19
13.7,15.0,4.5,21,883,2023,6,21
12.26,6.519999999999999,10.5,18,1351,2023,8,10
24.3,16.1,17.0,20,760,2022,11,6
10.07,4.869999999999999,12.6,14,1461,2023,5,1
13.6,8.0,4.9,3,174,2023,9,9
5.0,5.9,10.1,17,1064,2023,6,24
28.1,25.4,23.8,21,779,2022,12,3
8.38,2.4,6.4,12,1224,2023,4,30
15.02,5.99,9.1,16,1302,2023,7,14
0.0,0.0,9.4,12,1538,2023,1,11
6.780000000000001,4.130000000000001,11.7,9,556,2023,8,12
23.9,21.5,57.7,14,1531,2022,12,28
2.41,1.16,2.8,8,333,2023,8,26
2.6,3.9,13.4,19,782,2022,12,29
4.8,3.7,0.9,2,77,2023,1,5
4.88,3.54,1.7,5,72,2023,8,6
7.6,4.9,23.5,11,849,2022,10,23
34.0,10.9,17.0,6,839,2023,6,16
21.3,11.0,16.8,5,171,2023,6,19
2.9200000000000004,1.5499999999999998,2.2,1,130,2023,4,27
0.1,2.3,32.9,18,1334,2023,3,23
9.7,2.9,29.0,8,1823,2022,11,9
12.72,5.61,15.5,4,68,2023,5,9
12.59,3.640000000000001,18.1,17,1379,2023,4,26
13.0,8.6,10.4,5,167,2023,9,26
7.57,4.29,9.4,11,842,2023,8,6
0.0,2.1,28.4,23,280,2023,3,22
7.130000000000001,2.94,5.7,2,326,2023,5,13
43.6,7.6,27.3,19,1103,2023,4,18
11.3,4.8,7.7,0,361,2023,9,9
1.4,2.0,26.0,13,1869,2023,6,29
12.35,4.94,15.0,12,1425,2023,8,12
14.38,3.71,11.6,11,920,2023,5,1
74.7,6.2,6.7,13,1732,2023,4,13
0.8,3.9,3.8,1,356,2023,2,18
2.9,4.6,11.3,21,652,2023,3,19
11.24,4.65,18.2,21,840,2023,5,2
4.709999999999999,2.95,5.3,1,115,2023,5,19
18.9,5.5,36.1,6,939,2023,6,5
4.6,2.3,20.8,17,1253,2023,9,22
23.4,12.9,37.4,12,1620,2022,11,10
7.9,7.1,22.5,10,794,2023,2,11
10.6,6.0,23.2,8,1923,2022,11,1
5.1,1.7,18.2,8,1671,2022,11,11
4.2,3.0200000000000005,2.9,0,119,2023,8,8
7.7,8.9,8.9,22,662,2023,6,20
9.1,5.9,16.3,5,187,2022,10,27
9.35,5.949999999999999,14.8,15,1117,2023,7,8
60.98,8.35,10.7,19,840,2023,5,19
17.8,1.8,20.5,16,1740,2023,9,14
8.4,5.8,21.82,15,2233,2023,3,21
12.6,8.2,21.1,22,559,2023,4,1
6.8,4.6,9.1,6,864,2022,11,7
2.8300000000000005,2.73,3.8,20,1006,2023,5,24
2.5,0.4,12.1,15,1297,2023,2,18
1.9,0.0,12.0,0,138,2022,12,6
0.0,1.3,2.6,3,57,2023,1,24
2.2,2.5,5.3,2,374,2023,1,21
7.9,6.6,34.3,5,182,2022,12,20
0.1,0.6,56.0,12,1584,2023,2,7
0.0,2.8,5.3,21,775,2023,1,29
5.88,3.87,4.7,20,811,2023,7,16
11.8,9.9,25.9,20,631,2023,4,2
13.726756302521007,6.1375126050420175,16.583335387649452,12,1639,2023,9,27
3.1,4.6,12.7,17,1198,2023,3,4
10.5,9.2,29.2,19,991,2023,2,11
1.6,4.0,4.7,5,181,2023,3,7
5.4,3.8,35.7,14,1997,2023,9,22
14.059999999999995,8.489999999999998,30.4,15,2190,2023,8,7
11.18,3.45,18.4,18,1102,2023,7,4
11.5,4.17,12.5,17,1090,2023,7,26
8.8,6.9,1.8,0,111,2023,2,13
19.8,8.6,10.7,14,1593,2022,11,19
8.83,3.18,5.2,21,655,2023,7,13
7.359999999999999,4.450000000000001,12.1,23,557,2023,7,31
6.720000000000001,5.23,10.2,22,788,2023,4,28
2.4,3.9,21.4,7,419,2023,2,4
62.6,6.2,26.4,14,2070,2022,10,21
22.5,21.9,28.8,19,1120,2022,12,10
7.109999999999999,4.880000000000001,19.4,19,1056,2023,8,13
18.0,5.7,8.1,13,1620,2023,1,5
0.7,1.7,43.4,12,1732,2023,2,14
60.8,15.2,30.0,14,1949,2023,4,20
0.1,0.0,1.0,6,213,2022,11,26
13.05,5.98,16.1,8,352,2023,5,7
13.1,7.9,12.8,10,550,2023,4,8
0.5,2.3,3.7,1,67,2023,1,31
9.86,3.51,4.1,22,554,2023,7,30
5.06,3.01,8.4,8,527,2023,9,2
0.0,2.2,1.2,5,89,2023,1,28
6.7,4.2,15.0,4,73,2022,10,11
7.540000000000001,4.999999999999999,13.3,9,1684,2023,5,2
3.88,3.53,5.5,19,1085,2023,9,4
16.3,2.5,14.7,16,1741,2023,6,30
4.090000000000001,2.46,4.3,13,1068,2023,4,23
7.4,2.4,5.0,0,176,2022,10,21
71.9,6.9,26.11,11,1631,2022,10,4
25.3,27.0,40.760000000000005,20,848,2023,2,21
3.2,0.7,8.0,22,653,2023,9,13
4.4,3.7,3.0,23,321,2023,6,27
0.0,1.9,55.4,8,1784,2023,2,7
2.74,2.46,4.6,1,94,2023,7,7
13.7,10.8,44.4,18,1103,2023,1,23
28.7,9.3,15.9,7,427,2023,6,10
0.0,0.8,2.1,4,145,2023,1,15
41.0,7.0,32.4,9,1563,2023,3,31
3.3,4.1,17.3,9,593,2023,2,11
6.319999999999999,3.3300000000000005,4.8,20,965,2023,8,3
6.9,3.1,24.5,8,1605,2022,10,26
6.6,2.7,21.1,13,1736,2023,2,10
3.54,3.3200000000000003,2.5,2,464,2023,5,18
3.5,1.7,11.2,2,53,2022,10,25
5.7,7.2,18.38,8,1595,2023,2,22
14.989999999999998,9.63,21.1,6,746,2023,8,10
21.0,8.4,19.6,13,1879,2023,6,22
6.13,4.380000000000001,6.3,1,133,2023,6,26
20.8,19.1,50.2,13,1833,2022,12,9
14.8,9.1,7.1,13,1328,2023,4,22
6.319999999999999,3.3300000000000005,4.8,4,68,2023,5,20
23.1,2.8,19.3,5,167,2022,11,17
18.3,16.0,36.5,13,1399,2023,1,14
9.86,3.51,4.1,1,135,2023,6,22
8.1,7.58,21.6,16,1910,2023,4,26
18.56,6.43,16.9,20,796,2023,7,9
10.7,4.2,7.8,19,874,2023,6,24
8.6,3.9,20.7,6,878,2022,10,18
0.0,0.4,4.4,3,72,2023,3,8
25.0,6.2,25.08,11,1513,2023,9,28
1.3,0.7,11.7,3,99,2023,3,16
13.726756302521007,6.1375126050420175,16.583335387649452,9,1581,2022,10,25
70.4,7.0,21.3,7,1838,2023,6,9
0.2,2.1,9.1,22,610,2023,1,26
5.9,3.0,2.5,2,98,2023,1,26
5.0,3.9,21.7,14,1427,2023,2,11
5.18,2.91,2.3,23,280,2023,7,18
10.06,6.94,14.6,16,1834,2023,8,22
13.1,5.6,10.5,22,714,2022,11,12
10.52,6.01,9.5,20,743,2023,7,22
11.0,1.6,9.1,9,1446,2022,11,25
0.3,3.9,28.5,6,894,2023,2,7
3.54,3.3200000000000003,2.5,1,511,2023,4,30
8.4,8.5,7.5,23,410,2023,6,14
10.17,6.58,21.0,8,1543,2023,6,23
13.2,6.5,5.8,22,851,2023,6,16
1.6,0.5,2.0,5,92,2023,9,24
9.3,2.0,23.4,18,1284,2022,12,5
0.2,1.3,4.7,12,1046,2023,2,26
14.75,4.780000000000001,17.6,14,1706,2023,8,1
9.470000000000002,3.25,22.2,16,1866,2023,5,12
3.4,3.0,39.3,7,1755,2022,12,14
12.36,5.04,17.9,17,1349,2023,8,14
21.8,3.6,23.4,16,1797,2023,9,26
9.71,3.72,5.4,1,615,2023,8,6
9.5,6.4,16.6,19,556,2023,4,7
62.0,6.7,52.8,6,873,2023,3,30
0.0,2.1,9.0,4,73,2023,2,1
1.5,1.6,4.1,0,441,2023,3,11
3.8,2.4,8.5,23,377,2022,12,18
7.0,3.7,23.2,15,2249,2022,10,12
33.8,6.7,24.4,18,1257,2023,9,14
7.4,5.1,18.5,4,73,2022,10,28
25.7,20.1,39.0,13,1573,2022,12,3
8.3,4.9,22.1,20,930,2023,3,15
8.1,8.0,43.6,17,1472,2023,1,24
0.0,0.0,25.7,13,1159,2023,3,19
9.1,6.8,9.8,23,602,2023,2,25
2.2,3.5,19.0,7,724,2022,12,30
27.0,4.3,24.0,20,998,2023,9,14
14.96,6.7,14.5,15,1980,2023,7,31
8.83,3.18,5.2,20,1034,2023,5,9
5.8,0.5,7.869999999999999,17,1380,2022,10,1
4.0,4.0,6.3,3,74,2023,3,31
21.2,17.3,34.6,12,1461,2022,12,3
44.1,10.7,68.0,15,2179,2022,11,21
3.0,2.1,16.2,17,1532,2023,6,6
3.76,3.0,5.8,17,1410,2023,4,24
7.889999999999999,4.08,10.8,23,701,2023,9,1
2.5,0.0,28.2,6,824,2022,12,8
19.1,6.1,30.7,19,896,2023,9,24
0.0,3.4,4.7,19,896,2023,1,29
21.2,6.8,19.7,20,828,2023,9,10
0.0,2.4,3.3,4,66,2023,6,30
3.3200000000000003,2.41,2.7,3,396,2023,8,6
1.35,1.49,1.4,3,335,2023,8,20
2.31,2.44,1.5,1,64,2023,5,2
7.9,4.1,3.6,3,57,2022,12,6
11.0,6.3,26.54,8,1205,2022,10,14
11.0,6.4,64.2,9,1454,2023,2,6
3.7,3.3,11.0,11,1547,2023,3,27
15.7,4.8,24.9,19,1012,2022,11,7
10.07,4.869999999999999,12.6,20,776,2023,7,12
37.0,4.2,19.45,11,1577,2022,10,10
9.94,5.970000000000001,6.2,0,145,2023,8,30
17.4,3.9,33.8,13,1475,2023,4,3
4.6,1.4,19.72,14,1846,2022,10,11
15.4,14.6,22.6,12,1504,2022,12,10
36.8,12.5,35.0,22,569,2022,11,29
1.9,4.0,3.7,23,251,2023,2,27
33.13,8.6,26.7,9,1603,2023,8,29
11.6,11.9,21.5,23,274,2023,1,2
6.4,5.2,8.6,2,83,2022,12,19
68.0,18.3,44.5,10,1653,2022,10,25
10.17,6.58,21.0,7,1471,2023,8,11
3.4,1.1,0.9,5,99,2022,11,26
10.3,6.2,20.07,16,1787,2022,10,13
3.5,4.3,37.5,8,1783,2023,2,1
27.5,6.7,24.9,12,649,2022,11,1
5.8,3.7,15.000000000000004,22,584,2023,9,27
8.9,5.3,11.9,20,963,2023,6,15
7.7,7.4,62.9,16,1621,2023,2,3
34.5,23.8,48.6,17,1424,2022,12,20
5.4,6.3,7.7,21,712,2023,2,11
6.82,3.77,12.8,12,1657,2023,8,31
1.1,1.4,26.8,11,1616,2023,6,29
13.88,7.08,17.0,17,1561,2023,8,23
0.0,1.9,15.1,23,346,2023,4,9
2.7,4.5,21.3,15,2107,2023,3,8
4.9,3.5,10.2,2,158,2022,12,16
4.2,6.9,12.2,19,1133,2023,6,15
10.13,4.23,5.1,1,354,2023,7,16
0.0,1.2,16.8,5,156,2023,3,9
10.5,9.3,26.3,19,1143,2023,1,19
18.5,3.5,45.1,15,2359,2022,11,1
13.87,5.29,16.3,10,1263,2023,7,11
10.19,3.99,6.9,1,386,2023,7,9
0.9,2.5,2.4,10,565,2023,4,10
8.57,2.99,5.9,21,729,2023,8,26
3.61,3.6,3.2,23,333,2023,7,2
2.1,2.9,33.5,9,1596,2023,2,16
20.3,13.0,30.2,9,592,2022,11,19
10.03,5.59,19.1,19,1112,2023,5,3
1.35,1.49,1.4,1,395,2023,5,1
5.9,0.0,2.7,10,615,2022,11,27
30.3,8.5,30.5,17,1362,2023,9,26
8.48,4.84,11.9,18,920,2023,7,17
3.54,3.3200000000000003,2.5,2,129,2023,2,10
3.2,1.9,6.5,13,911,2023,2,19
17.3,14.9,67.4,8,1609,2022,12,9
14.9,7.6,9.7,19,835,2022,11,20
10.510000000000002,7.58,20.0,8,1664,2023,8,25
5.06,3.01,8.4,16,1998,2023,6,1
36.9,2.8,14.4,16,1349,2023,3,25
0.4,3.1,5.9,23,241,2023,3,19
35.8,2.1,36.0,6,823,2023,9,27
28.1,5.8,21.7,12,1501,2022,10,22
9.8,5.3,27.9,8,1894,2022,10,3
8.2,7.7,4.8,2,410,2023,6,10
63.7,10.1,5.1,18,1153,2023,6,19
9.66,4.4,5.6,9,569,2023,8,26
10.07,4.869999999999999,12.6,9,873,2023,8,4
10.97,4.0600000000000005,17.3,18,1295,2023,5,4
8.1,7.58,21.6,20,858,2023,5,18
9.37,4.68,11.8,14,1303,2023,6,4
10.3,5.48,8.7,16,1566,2023,8,17
8.4,3.5,9.3,11,643,2023,4,2
21.3,8.1,22.44,23,569,2022,10,14
10.52,6.01,9.5,8,823,2023,7,21
2.2,1.9,5.9,18,839,2022,12,18
3.8,2.1,33.4,6,850,2022,10,20
154.8,21.0,72.7,10,1418,2022,11,18
66.4,7.6,23.67,13,1981,2022,9,30
14.8,11.7,22.7,14,1846,2023,2,13
6.9,5.3,11.4,22,714,2023,3,24
55.2,7.8,8.1,15,2284,2023,4,11
0.0,1.1,2.6,2,49,2023,1,9
4.4,1.2,11.6,1,70,2022,12,6
0.6,1.0,8.9,17,739,2022,12,31
29.6,5.9,26.0,12,1671,2022,10,31
5.8100000000000005,4.5200000000000005,6.0,23,286,2023,5,2
12.3,6.0,15.2,11,1606,2023,9,8
0.0,1.7,24.6,3,88,2023,3,23
7.9,6.2,9.4,15,1391,2023,4,16
0.0,1.1,25.1,6,911,2023,2,6
12.26,6.519999999999999,10.5,5,157,2023,8,17
14.3,9.8,22.5,10,1554,2023,2,13
2.6,0.9,6.4,5,171,2022,11,9
13.99,6.62,16.0,15,1672,2023,6,3
0.0,4.5,2.7,5,45,2023,4,7
7.130000000000001,2.94,5.7,2,464,2023,5,21
2.8,4.9,2.5,2,63,2023,3,22
14.6,4.6,8.6,13,1444,2023,4,15
8.0,5.2,22.8,16,1407,2023,3,18
3.5,2.9,8.2,21,723,2022,12,18
12.9,8.7,10.5,0,612,2023,6,10
0.8,2.2,8.5,20,880,2023,2,27
0.4,3.8,11.2,5,162,2023,2,22
2.25,1.39,3.0,7,329,2023,8,6
0.0,2.5,18.3,1,67,2023,2,7
10.2,1.9,20.7,6,827,2023,9,6
2.5,2.5,8.1,23,301,2023,1,19
3.0699999999999994,2.6,2.0,9,388,2023,5,28
13.8,0.9,9.76,15,2260,2023,9,28
8.7,2.7,10.67,7,1883,2022,10,6
6.2,4.7,7.6,4,85,2023,4,19
1.91,1.14,1.8,1,196,2023,8,24
4.5,4.4,6.2,6,939,2023,1,30
8.8,8.0,8.4,13,851,2023,4,8
6.1,6.4,2.7,17,651,2023,4,6
49.0,8.4,6.8,12,1579,2022,11,15
108.1,14.7,22.7,11,1659,2023,4,18
2.25,1.39,3.0,1,80,2023,6,28
11.7,11.4,21.6,9,213,2022,12,25
14.679999999999998,3.72,7.4,22,467,2023,7,25
0.0,0.4,30.7,22,570,2023,3,13
8.5,4.7,19.2,4,159,2023,1,22
29.0,5.5,17.6,12,1612,2023,9,18
11.4,9.9,14.6,13,1225,2022,12,24
2.8,5.1,9.1,1,82,2023,3,6
10.52,6.01,9.5,20,749,2023,7,23
2.6,0.0,0.9,3,248,2022,11,26
11.2,12.2,5.0,5,107,2023,6,18
11.24,4.65,18.2,18,997,2023,8,21
0.0,0.0,5.7,6,874,2023,1,11
19.43,5.640000000000001,11.5,11,1648,2023,5,24
12.62,3.0700000000000003,23.4,11,1560,2023,7,7
0.0,0.0,0.7,1,83,2023,1,5
4.7,1.9,16.77,7,340,2022,10,16
7.479999999999999,3.37,4.0,4,92,2023,6,22
9.25,5.779999999999999,23.5,6,878,2023,5,10
6.2,4.9,9.9,16,1255,2023,2,5
4.8,4.1,15.320000000000004,10,689,2022,10,2
10.4,7.9,42.2,16,1247,2022,10,23
10.260000000000002,4.45,7.5,11,1374,2023,7,12
10.4,2.0,4.0,13,1219,2023,4,10
11.21,3.86,6.8,20,839,2023,7,2
13.7,3.5,31.9,8,1670,2023,9,26
6.5,3.5,7.029999999999999,2,365,2022,10,1
8.2,5.0,10.7,21,816,2023,6,23
27.9,27.2,33.5,0,587,2022,12,18
3.0699999999999994,2.6,2.0,5,70,2023,7,9
2.25,1.39,3.0,8,381,2023,4,30
18.12,6.25,25.8,13,2047,2023,5,12
12.59,5.630000000000001,27.9,7,1784,2023,8,16
15.12,5.949999999999999,29.9,13,1181,2023,5,7
20.96,6.49,14.1,0,425,2023,5,6
6.9,4.6,29.2,17,1471,2022,12,6
10.7,1.8,5.4,21,704,2022,10,29
24.880000000000003,10.96,26.4,12,1776,2023,5,31
20.5,9.4,46.6,16,1711,2022,11,11
10.1,5.2,57.1,7,1743,2023,1,9
0.0,0.4,1.2,1,73,2023,2,27
4.9,6.3,10.6,4,67,2023,4,13
6.5,2.2,27.2,10,1583,2022,10,18
6.319999999999999,3.3300000000000005,4.8,22,518,2023,6,4
10.5,6.6,33.7,12,1743,2022,11,30
30.1,4.4,15.0,10,1603,2023,9,6
10.04,5.220000000000001,19.2,11,1637,2023,4,27
15.89,10.27,28.3,12,1689,2023,4,26
5.73,2.5900000000000003,4.2,11,674,2023,7,23
0.0,2.3,6.2,3,50,2023,3,6
6.319999999999999,3.3300000000000005,4.8,11,758,2023,7,2
3.0699999999999994,2.6,2.0,22,569,2023,5,30
9.9,9.6,21.1,11,1150,2023,1,14
32.6,3.7,11.2,14,2144,2022,11,4
45.2,13.7,22.9,18,1084,2022,11,14
19.43,5.640000000000001,11.5,19,974,2023,8,10
2.2,1.5,4.7,7,747,2022,12,29
4.26,2.28,0.7,1,65,2023,5,31
23.3,8.1,14.5,22,780,2023,4,20
13.1,2.8,4.2,18,1113,2022,11,4
3.25,2.53,0.6,1,122,2023,6,2
10.889999999999995,4.75,9.7,11,1317,2023,7,20
0.0,0.0,5.4,2,61,2022,11,3
6.7,8.5,25.3,22,607,2023,2,2
15.1,5.29,9.0,8,867,2023,7,24
4.2,4.3,9.8,17,1480,2022,12,7
0.0,2.1,16.2,5,160,2023,2,16
1.4,0.0,20.4,4,136,2022,12,19
3.4,2.3,2.5,23,312,2022,10,18
3.7,3.1,10.750000000000002,4,133,2022,10,2
7.789999999999999,4.659999999999999,11.0,6,589,2023,7,14
5.8100000000000005,4.5200000000000005,6.0,22,723,2023,6,2
13.05,5.98,16.1,17,1309,2023,8,5
1.2,2.6,12.0,11,1542,2023,3,20
3.6,1.9,14.2,8,1755,2023,9,13
114.8,12.4,38.2,18,1158,2023,3,27
17.82,12.27,33.7,5,162,2023,5,9
3.7,3.1,7.7,23,382,2022,12,24
12.69,4.540000000000001,13.0,22,631,2023,5,3
13.160000000000002,3.1,8.1,18,1164,2023,5,14
50.0,15.5,48.1,16,1404,2022,11,19
9.5,7.2,55.7,7,1604,2023,1,4
11.51,5.39,12.9,14,1631,2023,7,28
13.726756302521007,6.1375126050420175,16.583335387649452,10,1146,2023,8,9
34.65,8.850000000000001,22.3,6,485,2023,5,19
2.7,1.9,17.380000000000003,7,329,2022,10,2
0.0,2.1,4.6,4,146,2023,2,5
10.1,2.6,6.7,12,1539,2023,1,5
7.2,3.7,7.9,13,1700,2023,1,6
0.8,0.0,12.4,10,1678,2023,3,3
6.8,2.8,43.7,10,1541,2023,1,17
6.8,5.0,37.7,14,1941,2023,2,2
33.4,5.2,11.6,6,792,2023,9,8
2.1,0.2,30.0,7,373,2022,12,26
1.3,1.7,5.2,22,671,2023,3,10
6.5,6.4,9.5,3,73,2022,12,12
5.2,3.4,16.740000000000002,9,534,2022,10,8
8.5,8.2,16.7,6,171,2022,12,11
7.8,6.1,50.4,8,1812,2022,12,14
9.2,9.4,40.2,21,657,2023,3,12
15.0,14.4,50.1,14,1633,2023,1,2
10.57,5.56,33.4,19,1005,2023,8,14
16.5,8.8,29.6,9,1575,2022,10,24
0.0,0.0,35.2,9,1661,2023,2,27
22.5,10.0,10.0,18,1278,2023,6,16
12.5,2.0,14.470000000000002,0,443,2022,10,15
0.9,0.0,13.5,3,44,2022,10,25
18.22,8.84,21.9,17,1577,2023,8,24
9.37,4.68,11.8,7,1486,2023,8,10
14.589999999999998,5.61,9.3,12,1715,2023,4,25
39.1,7.5,40.8,9,1624,2023,4,17
21.5,6.1,24.3,20,1050,2023,4,20
5.7,1.9,21.4,14,2038,2022,12,5
3.8,5.6,37.4,11,1551,2023,2,2
4.1000000000000005,1.5599999999999998,2.4,4,55,2023,4,8
14.38,3.71,11.6,11,1404,2023,5,13
13.726756302521007,6.1375126050420175,16.583335387649452,10,1537,2023,3,1
106.7,24.7,52.0,18,1271,2022,11,16
5.4,4.5,28.0,5,182,2022,12,9
8.1,11.0,9.2,22,787,2023,6,24
66.9,46.8,35.1,21,773,2022,11,19
6.4,5.8,16.6,9,556,2022,12,10
41.3,5.8,24.4,9,1372,2023,9,14
17.82,9.79,23.8,18,980,2023,9,3
1.2,2.0,14.31,1,146,2023,2,24
9.259999999999998,5.23,12.3,15,1647,2023,7,19
6.4,4.2,12.279999999999998,5,173,2023,9,28
11.9,8.3,15.8,13,1591,2023,2,13
3.4,0.5,15.6,8,647,2022,12,28
